# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.643766140470508,0.7866856175563313,1.0238992868920598,-3.7835880990580604,-131.41120450522428,0.0,4.895075211071478,0.20428695308669445,275.5360178598026,1025.1810777590038
 0.6510876374927974,0.7939962115665465,0.9985108220298405,-3.4676603411743487,-129.34045804081663,0.0,5.1392310706702595,0.19458163804056777,282.8310191349522,996.3811025178039
 0.6584459198560186,0.8011728723077584,0.9753173888899391,-3.1520172772695902,-127.2074034731895,0.0,5.3773631576801195,0.18596475087827544,289.8848484380981,958.6244390950455
 0.6658368166525248,0.808226387258218,0.9543517038140801,-2.8366902763099,-125.01510962539489,0.0,5.605711183435397,0.17838949729607034,296.6208172235541,911.3872065755601
 0.6732557047772373,0.8151678210337054,0.9356434089314987,-2.5217114166021295,-122.76749153412437,0.0,5.820287523061444,0.17181281784409244,302.95888730060034,854.3153597280949
 0.6806975289802971,0.8220084831645477,0.9192184529203967,-2.207114218627812,-120.46932517978972,0.0,6.017008370663552,0.16619554742113823,308.8176086435514,787.2695165981082
 0.6881568344147384,0.828759889145554,0.9050984760368657,-1.89293453762276,-118.12623468890325,0.0,6.191852462597731,0.16150255614786724,314.1164430763071,710.3656606270368
 0.6956278119438983,0.8354337150292538,0.8933002217783726,-1.579211584085659,-115.74464851656838,0.0,6.341038840336324,0.15770286623050564,318.77838784005587,624.0073331170843
 0.7031043557738625,0.8420417461405957,0.8838349993827999,-1.26598901990495,-113.33172283250822,0.0,6.461211363531033,0.1547697395637438,322.73276783180523,528.9048097198529
 0.7105801322102925,0.848595820804816,0.8767082215409606,-0.9533160739144089,-110.89523253083772,0.0,6.549614949445527,0.15268073126721096,325.9180263600866,426.0772851311396
 0.7180486575763462,0.8551077702734736,0.8719190401703746,-0.641248591369062,-108.44343276764961,0.0,6.604247491974019,0.1514177052291386,328.2843189275551,316.83531239296553
 0.7255033826507108,0.8615893562788546,0.8694600995642209,-0.3298499383444108,-105.98489642595021,0.0,6.623972568997432,0.15096680875164833,329.79570905355814,202.74257077573967
 0.7329377804719281,0.8680522078188263,0.869317420911632,-0.01919168922890865,-103.52833509168667,0.0,6.608581429868033,0.1513184048062746,330.43178389682765,85.55835436384744
 0.7403454340712995,0.8745077588532558,0.8714704255308825,0.29064596371423396,-101.08241269164688,0.0,6.558797970881444,0.1524669618487439,330.1885498867508,-32.835500042483595
 0.7477201206795908,0.8809671885693686,0.8758920967367604,0.5995741162623266,-98.65556165833502,0.0,6.476226628039017,0.1544109027424195,329.07853068405007,-150.5174743903979
 0.7550558892067561,0.8874413657479403,0.8825492727308583,0.9074953727677559,-96.25581124024355,0.0,6.363249305738383,0.15715241568457788,327.13006267916995,-265.6119802123912
 0.7623471282871133,0.8939407985471481,0.8914030561304136,1.2143043592422829,-93.8906364040008,0.0,6.222882568100203,0.16069723139662143,324.3858568037653,-376.37030484950304
 0.76958862285447,0.9004755907376416,0.9024093203012269,1.5198884799868992,-91.56683385910377,0.0,6.058609594504701,0.16505437170056692,320.90095812158336,-481.240253619909
 0.7767755979843574,0.9070554050980099,0.9155192889155614,1.8241288410497283,-89.2904293518672,0.0,5.874202474639066,0.17023587530687626,316.7402789206918,-578.9193820344786
 0.7839037495296892,0.9136894343434282,0.930680163465784,2.126901266591504,-87.06661784767834,0.0,5.67354940677445,0.1762565068713351,311.97590147268926,-668.388910884291
 0.7909692618068829,0.9203863796387224,0.9478357736226515,2.4280773260055155,-84.89973585253496,0.0,5.460498728053254,0.1831334553495106,306.6843436303583,-748.9276976294109
 0.797968813203542,0.9271544364621987,0.9669272271801282,2.72752530492014,-82.79326315517636,0.0,5.238728125019706,0.19088602732103765,300.9439574033331,-820.1077328705811
 0.8048995710414115,0.9340012873534195,0.9878935394062723,3.0251110652841544,-80.74984984379043,0.0,5.011643541283737,0.1995353404052853,294.83259395109,-881.7742006293547
 0.8117591773270384,0.9409341009040745,1.0106722254863991,3.3206987590316386,-78.77136361253133,0.0,4.782308797296763,0.2091040211717942,288.4256251564573,-934.0140713407217
 0.8185457271650395,0.9479595362372677,1.03519984394051,3.6141513787711532,-76.85895208525702,0.0,4.553404143727522,0.21961591118098667,281.7943687034937,-977.1174766642179
 0.825257741616603,0.9550837521624247,1.0614124830284628,3.9053311456811173,-75.0131150522366,0.0,4.3272100544233565,0.23109578398621552,275.0049253231898,-1011.5358703857255
 0.8318941366884847,0.9623124201826546,1.0892461859086344,4.194099745222052,-73.23378201557456,0.0,4.105611516107842,0.24356907517348578,268.1174067229775,-1037.8403524218534
 0.8384541899673916,0.9696507405589733,1.1186373134977592,4.480318427234164,-71.52039114275456,0.0,3.8901177606434145,0.25706162680139605,261.1855117593617,-1056.682723279777
 0.8449375062008206,0.9771034606910416,1.1495228466013903,4.763848004880638,-69.87196652080861,0.0,3.681892620616914,0.27159944708883077,254.25639635568018,-1068.7609788265277
 0.8513466209610823,0.9846748951473567,1.1813541712905868,4.966571184925577,-68.28719139679617,0.0,3.48179127805872,0.28720848555791434,247.26895730413793,-1090.2346599980374
 0.8576884049751974,0.9923689467608879,1.213231418226528,5.026542509961071,-66.76447581933728,0.0,3.2903999359528657,0.3039144236156236,240.10839443124118,-1129.1086005072495
 0.8639707264628926,1.0001891282923017,1.244791681981028,5.023662640683854,-65.30201772572637,0.0,3.108075749426638,0.32174248011312945,232.7894388205578,-1165.0081303573038
 0.8702003582266614,1.0081385842471513,1.276071565109717,5.021144798736112,-63.897857031529156,0.0,2.934985108304539,0.340717231297188,225.400272029517,-1186.132193882761
 0.8763831385939755,1.0162201125122872,1.3071025954374278,5.018944307282759,-62.54992267515692,0.0,2.771139018774502,0.3608624443685384,218.01427129746114,-1194.6082980891063
 0.8825241054586828,1.0244361855481434,1.3379119635174854,5.017022361270551,-61.25607285733373,0.0,2.616424863548102,0.3822009238376951,210.69154846919798,-1192.4380947807483
 0.8886276086818348,1.0327889709363836,1.3685231387371237,5.01534513875949,-60.01412890992536,0.0,2.4706342284550407,0.4047543697414607,203.48050979925387,-1181.4589763123158
 0.8946974049075765,1.0412803511363546,1.398956387359343,5.0138830844358395,-58.821903346866534,0.0,2.3334867769373258,0.4285432469055978,196.41937203800182,-1163.3236930271264
 0.9007367379613842,1.0499119423491463,1.4292292105582167,5.012610321231993,-57.677222709337364,0.0,2.2046503538843436,0.4535866643153249,189.53759087809794,-1139.4935663574734
 0.9067484073334462,1.0586851124253813,1.4593567166229298,5.0115041596805865,-56.577945832488844,0.0,2.083757621727972,0.47990226385866425,182.85717474037747,-1111.241441315181
 0.9127348267462503,1.0676009977830243,1.489351938585056,5.010544683516622,-55.52197814566345,0.0,1.9704195975508458,0.507506117602038,176.39386985930926,-1079.6612190659641
 0.9186980744186656,1.0766605193252792,1.5192261062981287,5.009714396278426,-54.50728258192163,0.0,1.8642364821740507,0.5364126330334507,170.15821235055918,-1045.6814560285477
